x,y,target
1.1999999999999993,-0.8000000000000003,6
1.3999999999999995,-0.8000000000000003,6
1.5999999999999992,-0.8000000000000003,6
1.799999999999999,-0.8000000000000003,6
-2.0,-0.6000000000000003,2
-1.8,-0.6000000000000003,2
-1.6,-0.6000000000000003,2
-1.4000000000000001,-0.6000000000000003,2
-1.2000000000000002,-0.6000000000000003,2
-1.0000000000000002,-0.6000000000000003,2
-0.8000000000000003,-0.6000000000000003,2
-0.6000000000000003,-0.6000000000000003,3
-0.40000000000000036,-0.6000000000000003,6
-0.2000000000000004,-0.6000000000000003,6
-4.440892098500626e-16,-0.6000000000000003,6
0.1999999999999993,-0.6000000000000003,6
0.39999999999999947,-0.6000000000000003,6
0.5999999999999996,-0.6000000000000003,6
0.7999999999999994,-0.6000000000000003,6
0.9999999999999991,-0.6000000000000003,6
1.1999999999999993,-0.6000000000000003,6
1.3999999999999995,-0.6000000000000003,6
1.5999999999999992,-0.6000000000000003,6
1.799999999999999,-0.6000000000000003,6
-2.0,-0.40000000000000036,2
-1.8,-0.40000000000000036,2
-1.6,-0.40000000000000036,2
-1.4000000000000001,-0.40000000000000036,2
-1.2000000000000002,-0.40000000000000036,2
-1.0000000000000002,-0.40000000000000036,2
-0.8000000000000003,-0.40000000000000036,2
-0.6000000000000003,-0.40000000000000036,2
-0.40000000000000036,-0.40000000000000036,0
-0.2000000000000004,-0.40000000000000036,6
-4.440892098500626e-16,-0.40000000000000036,6
0.1999999999999993,-0.40000000000000036,6
0.39999999999999947,-0.40000000000000036,6
0.5999999999999996,-0.40000000000000036,6
0.7999999999999994,-0.40000000000000036,6
0.9999999999999991,-0.40000000000000036,6
1.1999999999999993,-0.40000000000000036,6
1.3999999999999995,-0.40000000000000036,6
1.5999999999999992,-0.40000000000000036,6
1.799999999999999,-0.40000000000000036,6
-2.0,-0.2000000000000004,2
-1.8,-0.2000000000000004,2
-1.6,-0.2000000000000004,2
-1.4000000000000001,-0.2000000000000004,2
-1.2000000000000002,-0.2000000000000004,2
-1.0000000000000002,-0.2000000000000004,2
-0.8000000000000003,-0.2000000000000004,2
-0.6000000000000003,-0.2000000000000004,2
-0.40000000000000036,-0.2000000000000004,2
-0.2000000000000004,-0.2000000000000004,0
-4.440892098500626e-16,-0.2000000000000004,0
0.1999999999999993,-0.2000000000000004,6
0.39999999999999947,-0.2000000000000004,6
0.5999999999999996,-0.2000000000000004,6
0.7999999999999994,-0.2000000000000004,6
0.9999999999999991,-0.2000000000000004,6
1.1999999999999993,-0.2000000000000004,6
1.3999999999999995,-0.2000000000000004,6
1.5999999999999992,-0.2000000000000004,6
1.799999999999999,-0.2000000000000004,5
-2.0,-4.440892098500626e-16,2
-1.8,-4.440892098500626e-16,2
-1.6,-4.440892098500626e-16,2
-1.4000000000000001,-4.440892098500626e-16,2
-1.2000000000000002,-4.440892098500626e-16,2
-1.0000000000000002,-4.440892098500626e-16,2
-0.8000000000000003,-4.440892098500626e-16,2
-0.6000000000000003,-4.440892098500626e-16,2
-0.40000000000000036,-4.440892098500626e-16,2
-0.2000000000000004,-4.440892098500626e-16,0
-4.440892098500626e-16,-4.440892098500626e-16,0
0.1999999999999993,-4.440892098500626e-16,0
0.39999999999999947,-4.440892098500626e-16,0
0.5999999999999996,-4.440892098500626e-16,0
0.7999999999999994,-4.440892098500626e-16,0
0.9999999999999991,-4.440892098500626e-16,5
1.1999999999999993,-4.440892098500626e-16,5
1.3999999999999995,-4.440892098500626e-16,5
1.5999999999999992,-4.440892098500626e-16,5
1.799999999999999,-4.440892098500626e-16,5
-2.0,0.1999999999999993,2
-1.8,0.1999999999999993,2
-1.6,0.1999999999999993,2
-1.4000000000000001,0.1999999999999993,2
-1.2000000000000002,0.1999999999999993,2
-1.0000000000000002,0.1999999999999993,2
-0.8000000000000003,0.1999999999999993,2
-0.6000000000000003,0.1999999999999993,2
-0.40000000000000036,0.1999999999999993,2
-0.2000000000000004,0.1999999999999993,0
-4.440892098500626e-16,0.1999999999999993,0
0.1999999999999993,0.1999999999999993,4
0.39999999999999947,0.1999999999999993,4
0.5999999999999996,0.1999999999999993,4
0.7999999999999994,0.1999999999999993,4
0.9999999999999991,0.1999999999999993,4
1.1999999999999993,0.1999999999999993,4
1.3999999999999995,0.1999999999999993,4
1.5999999999999992,0.1999999999999993,4
1.799999999999999,0.1999999999999993,5
-2.0,0.39999999999999947,2
-1.8,0.39999999999999947,2
-1.6,0.39999999999999947,2
-1.4000000000000001,0.39999999999999947,2
-1.2000000000000002,0.39999999999999947,2
-1.0000000000000002,0.39999999999999947,2
-0.8000000000000003,0.39999999999999947,2
-0.6000000000000003,0.39999999999999947,2
-0.40000000000000036,0.39999999999999947,0
-0.2000000000000004,0.39999999999999947,4
-4.440892098500626e-16,0.39999999999999947,4
0.1999999999999993,0.39999999999999947,4
0.39999999999999947,0.39999999999999947,4
0.5999999999999996,0.39999999999999947,4
0.7999999999999994,0.39999999999999947,4
0.9999999999999991,0.39999999999999947,4
1.1999999999999993,0.39999999999999947,4
1.3999999999999995,0.39999999999999947,4
1.5999999999999992,0.39999999999999947,4
1.799999999999999,0.39999999999999947,4
-2.0,0.5999999999999996,2
-1.8,0.5999999999999996,2
-1.6,0.5999999999999996,2
-1.4000000000000001,0.5999999999999996,2
-1.2000000000000002,0.5999999999999996,2
-1.0000000000000002,0.5999999999999996,2
-0.8000000000000003,0.5999999999999996,2
-0.6000000000000003,0.5999999999999996,1
-0.40000000000000036,0.5999999999999996,4
-0.2000000000000004,0.5999999999999996,4
-4.440892098500626e-16,0.5999999999999996,4
0.1999999999999993,0.5999999999999996,4
0.39999999999999947,0.5999999999999996,4
0.5999999999999996,0.5999999999999996,4
0.7999999999999994,0.5999999999999996,4
0.9999999999999991,0.5999999999999996,4
1.1999999999999993,0.5999999999999996,4
1.3999999999999995,0.5999999999999996,4
1.5999999999999992,0.5999999999999996,4
1.799999999999999,0.5999999999999996,4
-2.0,0.7999999999999994,2
-1.8,0.7999999999999994,2
-1.6,0.7999999999999994,1
-1.4000000000000001,0.7999999999999994,1
-1.2000000000000002,0.7999999999999994,1
-1.0000000000000002,0.7999999999999994,1
-0.8000000000000003,0.7999999999999994,1
-0.6000000000000003,0.7999999999999994,1
-0.40000000000000036,0.7999999999999994,4
-0.2000000000000004,0.7999999999999994,4
-4.440892098500626e-16,0.7999999999999994,4
0.1999999999999993,0.7999999999999994,4
0.39999999999999947,0.7999999999999994,4
0.5999999999999996,0.7999999999999994,4
0.7999999999999994,0.7999999999999994,4
0.9999999999999991,0.7999999999999994,4
1.1999999999999993,0.7999999999999994,4
1.3999999999999995,0.7999999999999994,4
1.5999999999999992,0.7999999999999994,4
1.799999999999999,0.7999999999999994,4
-2.0,0.9999999999999991,1
-1.8,0.9999999999999991,1
-1.6,0.9999999999999991,1
-1.4000000000000001,0.9999999999999991,1
-1.2000000000000002,0.9999999999999991,1
-1.0000000000000002,0.9999999999999991,1
-0.8000000000000003,0.9999999999999991,1
-0.6000000000000003,0.9999999999999991,1
-0.40000000000000036,0.9999999999999991,4
-0.2000000000000004,0.9999999999999991,4
-4.440892098500626e-16,0.9999999999999991,4
0.1999999999999993,0.9999999999999991,4
0.39999999999999947,0.9999999999999991,4
0.5999999999999996,0.9999999999999991,4
0.7999999999999994,0.9999999999999991,4
0.9999999999999991,0.9999999999999991,4
1.1999999999999993,0.9999999999999991,4
1.3999999999999995,0.9999999999999991,4
1.5999999999999992,0.9999999999999991,4
1.799999999999999,0.9999999999999991,4
-2.0,1.1999999999999993,1
-1.8,1.1999999999999993,1
-1.6,1.1999999999999993,1
-1.4000000000000001,1.1999999999999993,1
-1.2000000000000002,1.1999999999999993,1
-1.0000000000000002,1.1999999999999993,1
-0.8000000000000003,1.1999999999999993,1
-0.6000000000000003,1.1999999999999993,1
-0.40000000000000036,1.1999999999999993,1
-0.2000000000000004,1.1999999999999993,4
-4.440892098500626e-16,1.1999999999999993,4
0.1999999999999993,1.1999999999999993,4
0.39999999999999947,1.1999999999999993,4
0.5999999999999996,1.1999999999999993,4
0.7999999999999994,1.1999999999999993,4
0.9999999999999991,1.1999999999999993,4
1.1999999999999993,1.1999999999999993,4
1.3999999999999995,1.1999999999999993,4
1.5999999999999992,1.1999999999999993,4
1.799999999999999,1.1999999999999993,4
-2.0,1.3999999999999995,1
-1.8,1.3999999999999995,1
-1.6,1.3999999999999995,1
-1.4000000000000001,1.3999999999999995,1
-1.2000000000000002,1.3999999999999995,1
-1.0000000000000002,1.3999999999999995,1
-0.8000000000000003,1.3999999999999995,1
-0.6000000000000003,1.3999999999999995,1
-0.40000000000000036,1.3999999999999995,1
-0.2000000000000004,1.3999999999999995,4
-4.440892098500626e-16,1.3999999999999995,4
0.1999999999999993,1.3999999999999995,4
0.39999999999999947,1.3999999999999995,4
0.5999999999999996,1.3999999999999995,4
0.7999999999999994,1.3999999999999995,4
0.9999999999999991,1.3999999999999995,4
1.1999999999999993,1.3999999999999995,4
1.3999999999999995,1.3999999999999995,4
1.5999999999999992,1.3999999999999995,4
1.799999999999999,1.3999999999999995,4
-2.0,1.5999999999999992,1
-1.8,1.5999999999999992,1
-1.6,1.5999999999999992,1
-1.4000000000000001,1.5999999999999992,1
-1.2000000000000002,1.5999999999999992,1
-1.0000000000000002,1.5999999999999992,1
-0.8000000000000003,1.5999999999999992,1
-0.6000000000000003,1.5999999999999992,1
-0.40000000000000036,1.5999999999999992,1
-0.2000000000000004,1.5999999999999992,1
-4.440892098500626e-16,1.5999999999999992,4
0.1999999999999993,1.5999999999999992,4
0.39999999999999947,1.5999999999999992,4
0.5999999999999996,1.5999999999999992,4
0.7999999999999994,1.5999999999999992,4
0.9999999999999991,1.5999999999999992,4
1.1999999999999993,1.5999999999999992,4
1.3999999999999995,1.5999999999999992,4
1.5999999999999992,1.5999999999999992,4
1.799999999999999,1.5999999999999992,4
-2.0,1.799999999999999,1
-1.8,1.799999999999999,1
-1.6,1.799999999999999,1
-1.4000000000000001,1.799999999999999,1
-1.2000000000000002,1.799999999999999,1
-1.0000000000000002,1.799999999999999,1
-0.8000000000000003,1.799999999999999,1
-0.6000000000000003,1.799999999999999,1
-0.40000000000000036,1.799999999999999,1
-0.2000000000000004,1.799999999999999,1
-4.440892098500626e-16,1.799999999999999,1
0.1999999999999993,1.799999999999999,4
0.39999999999999947,1.799999999999999,4
0.5999999999999996,1.799999999999999,4
0.7999999999999994,1.799999999999999,4
0.9999999999999991,1.799999999999999,4
1.1999999999999993,1.799999999999999,4
1.3999999999999995,1.799999999999999,4
1.5999999999999992,1.799999999999999,4
1.799999999999999,1.799999999999999,4
